Category,City,Country,Customer ID,Customer Name,Discount,Order Date,Order ID,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Sales
Furniture,Holyoke,United States,PP-18955,Paul Prost,0,2016-07-06 0:00,CA-2016-146087,1040,FUR-BO-10002824,Bush Mission Pointe Library,60.392,2,East,2416,Home Office,2016-07-11 0:00,Standard Class,Massachusetts,Bookcases,USD301.95
,,,,,,,,,,,,,,,,,,,,
Office Supplies,Passaic,United States,AF-10870,Art Ferguson,0,2017-05-22 0:00,CA-2017-146934,7055,OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,172.3384,4,East,2443,Consumer,2017-05-27 0:00,Standard Class,New Jersey,Appliances,USD662.84
Technology,Passaic,United States,AF-10870,Art Ferguson,0,2017-05-22 0:00,CA-2017-146934,7055,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,30.432,5,East,2444,Consumer,2017-05-27 0:00,Standard Class,New Jersey,Accessories,USD95.09
Office Supplies,Passaic,United States,AF-10870,Art Ferguson,0,2017-05-22 0:00,CA-2017-146934,7055,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,12.9024,6,East,2445,Consumer,2017-05-27 0:00,Standard Class,New Jersey,Envelopes,USD26.87
Technology,Passaic,United States,AF-10870,Art Ferguson,0,2017-05-22 0:00,CA-2017-146934,7055,TEC-PH-10001336,Digium D40 VoIP phone,74.8142,2,East,2446,Consumer,2017-05-27 0:00,Standard Class,New Jersey,Phones,USD257.98
Office Supplies,New York City,United States,DB-13405,Denny Blanton,0,2018-03-17 0:00,CA-2018-140949,10011,OFF-LA-10000081,Avery 496,9,5,East,2451,Consumer,2018-03-22 0:00,Second Class,New York,Labels,USD18.75
Technology,New York City,United States,DB-13405,Denny Blanton,0,2018-03-17 0:00,CA-2018-140949,10011,TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,31.122,6,East,2452,Consumer,2018-03-22 0:00,Second Class,New York,Phones,USD119.7
Technology,New York City,United States,DB-13405,Denny Blanton,0,2018-03-17 0:00,CA-2018-140949,10011,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,18.2592,3,East,2454,Consumer,2018-03-22 0:00,Second Class,New York,Accessories,USD57.06
Technology,New York City,United States,DB-13405,Denny Blanton,0,2018-03-17 0:00,CA-2018-140949,10011,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,13.604,8,East,2455,Consumer,2018-03-22 0:00,Second Class,New York,Accessories,USD71.59
Office Supplies,New York City,United States,DB-13405,Denny Blanton,0,2018-03-17 0:00,CA-2018-140949,10011,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",27.9344,8,East,2456,Consumer,2018-03-22 0:00,Second Class,New York,Storage,USD107.44
Office Supplies,New York City,United States,DB-13405,Denny Blanton,0,2018-03-17 0:00,CA-2018-140949,10011,OFF-LA-10004093,Avery 486,3.4357,1,East,2457,Consumer,2018-03-22 0:00,Second Class,New York,Labels,USD7.30
Office Supplies,New York City,United States,DB-13405,Denny Blanton,0,2018-03-17 0:00,CA-2018-140949,10011,OFF-AR-10001683,Lumber Crayons,22.458,6,East,2458,Consumer,2018-03-22 0:00,Second Class,New York,Art,USD59.10
Office Supplies,New York City,United States,DB-13405,Denny Blanton,0,2018-03-17 0:00,CA-2018-140949,10011,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",12.0978,3,East,2459,Consumer,2018-03-22 0:00,Second Class,New York,Storage,USD46.53
Office Supplies,Plainfield,United States,JG-15160,James Galang,0,2018-08-15 0:00,CA-2018-138548,7060,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",25.4384,2,East,2460,Consumer,2018-08-21 0:00,Standard Class,New Jersey,Appliances,USD97.84
Technology,New York City,United States,CS-12460,Chuck Sachs,0,2018-12-03 0:00,CA-2018-148691,10009,TEC-PH-10000576,AT&T 1080 Corded phone,36.9873,1,East,2465,Consumer,2018-12-09 0:00,Standard Class,New York,Phones,USD136.99
Office Supplies,New York City,United States,CS-12460,Chuck Sachs,0,2018-12-03 0:00,CA-2018-148691,10009,OFF-LA-10001317,Avery 520,1.512,1,East,2466,Consumer,2018-12-09 0:00,Standard Class,New York,Labels,USD3.14
Office Supplies,New York City,United States,DC-12850,Dan Campbell,0,2015-09-13 0:00,CA-2015-145212,10011,OFF-AR-10002833,Newell 322,1.4742,3,East,2479,Consumer,2015-09-19 0:00,Standard Class,New York,Art,USD5.46
Office Supplies,Newark,United States,CB-12535,Claudia Bergmann,0,2016-01-02 0:00,CA-2016-104514,19711,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",22.2352,2,East,2487,Corporate,2016-01-04 0:00,Second Class,Delaware,Storage,USD85.51
Office Supplies,Newark,United States,CB-12535,Claudia Bergmann,0,2016-01-02 0:00,CA-2016-104514,19711,OFF-AR-10001473,Newell 313,2.6568,3,East,2488,Corporate,2016-01-04 0:00,Second Class,Delaware,Art,USD9.83
Office Supplies,Newark,United States,CB-12535,Claudia Bergmann,0,2016-01-02 0:00,CA-2016-104514,19711,OFF-PA-10004285,Xerox 1959,9.6192,3,East,2489,Corporate,2016-01-04 0:00,Second Class,Delaware,Paper,USD20.03
Technology,New York City,United States,TB-21250,Tim Brockman,0,2016-10-09 0:00,CA-2016-141040,10024,TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,303.3408,4,East,2490,Consumer,2016-10-13 0:00,Second Class,New York,Phones,USD631.96
Office Supplies,New York City,United States,TB-21250,Tim Brockman,0,2016-10-09 0:00,CA-2016-141040,10024,OFF-PA-10002245,Xerox 1895,10.764,4,East,2491,Consumer,2016-10-13 0:00,Second Class,New York,Paper,USD23.92
Technology,Jamestown,United States,JM-15865,John Murray,0,2015-11-19 0:00,CA-2015-144624,14701,TEC-PH-10002885,Apple iPhone 5,1228.1787,7,East,2493,Consumer,2015-11-23 0:00,Standard Class,New York,Phones,USD4548.81
Furniture,Westfield,United States,DW-13585,Dorothy Wardle,0,2018-05-02 0:00,CA-2018-123134,7090,FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,12.993,3,East,2518,Corporate,2018-05-07 0:00,Standard Class,New Jersey,Furnishings,USD129.93
Furniture,Malden,United States,AP-10720,Anne Pryor,0,2017-09-08 0:00,US-2017-114174,2148,FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",13.9152,3,East,2544,Home Office,2017-09-14 0:00,Standard Class,Massachusetts,Bookcases,USD173.94
Office Supplies,Malden,United States,AP-10720,Anne Pryor,0,2017-09-08 0:00,US-2017-114174,2148,OFF-LA-10000248,Avery 52,6.9372,4,East,2545,Home Office,2017-09-14 0:00,Standard Class,Massachusetts,Labels,USD14.76
,,,,,,,,,,,,,,,,,,,,
Technology,New York City,United States,HR-14830,Harold Ryan,0,2016-03-17 0:00,CA-2016-110632,10009,TEC-AC-10000387,KeyTronicÿKT800P2 -ÿKeyboardÿ- Black,2.7036,1,East,2564,Corporate,2016-03-22 0:00,Second Class,New York,Accessories,USD15.02
Office Supplies,New York City,United States,HR-14830,Harold Ryan,0,2016-03-17 0:00,CA-2016-110632,10009,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",9.1314,2,East,2565,Corporate,2016-03-22 0:00,Second Class,New York,Storage,USD33.82
Office Supplies,New York City,United States,SP-20620,Stefania Perrino,0,2018-09-07 0:00,CA-2018-148929,10011,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",133.8624,8,East,2569,Corporate,2018-09-11 0:00,Standard Class,New York,Storage,USD478.07
Office Supplies,New York City,United States,RA-19285,Ralph Arnett,0,2018-06-30 0:00,CA-2018-131695,10024,OFF-ST-10001476,Steel Personal Filing/Posting Tote,67.1139,7,East,2587,Consumer,2018-07-06 0:00,Standard Class,New York,Storage,USD248.56
Furniture,New York City,United States,RA-19285,Ralph Arnett,0,2018-06-30 0:00,CA-2018-131695,10024,FUR-FU-10002045,"Executive Impressions 14""",9.7812,1,East,2588,Consumer,2018-07-06 0:00,Standard Class,New York,Furnishings,USD22.23
Office Supplies,New York City,United States,SK-19990,Sally Knutson,0,2018-04-23 0:00,CA-2018-108553,10024,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,35.3626,2,East,2600,Consumer,2018-04-29 0:00,Standard Class,New York,Appliances,USD121.94
Office Supplies,New York City,United States,SK-19990,Sally Knutson,0,2018-04-23 0:00,CA-2018-108553,10024,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",36.813,7,East,2601,Consumer,2018-04-29 0:00,Standard Class,New York,Supplies,USD122.70
Office Supplies,New York City,United States,EN-13780,Edward Nazzal,0,2017-06-04 0:00,CA-2017-165848,10035,OFF-PA-10000349,Easy-staple paper,7.0218,3,East,2602,Consumer,2017-06-04 0:00,Same Day,New York,Paper,USD14.94
Technology,New York City,United States,EN-13780,Edward Nazzal,0,2017-06-04 0:00,CA-2017-165848,10035,TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,364.4595,3,East,2603,Consumer,2017-06-04 0:00,Same Day,New York,Machines,USD1349.84
Furniture,New York City,United States,EN-13780,Edward Nazzal,0,2017-06-04 0:00,CA-2017-165848,10035,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",20.7808,4,East,2605,Consumer,2017-06-04 0:00,Same Day,New York,Furnishings,USD61.11
Technology,New York City,United States,TA-21385,Tom Ashbrook,0,2018-10-22 0:00,CA-2018-127180,10024,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,647.892,8,East,2625,Home Office,2018-10-24 0:00,First Class,New York,Phones,USD2399.59
Office Supplies,New York City,United States,TA-21385,Tom Ashbrook,0,2018-10-22 0:00,CA-2018-127180,10024,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,28.755,5,East,2626,Home Office,2018-10-24 0:00,First Class,New York,Envelopes,USD63.89
Technology,New York City,United States,TA-21385,Tom Ashbrook,0,2018-10-22 0:00,CA-2018-127180,10024,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,0.5299,1,East,2627,Home Office,2018-10-24 0:00,First Class,New York,Phones,USD52.99
Office Supplies,New York City,United States,SB-20170,Sarah Bern,0,2018-06-12 0:00,CA-2018-108441,10035,OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",9.3296,4,East,2638,Consumer,2018-06-18 0:00,Standard Class,New York,Paper,USD19.03
Office Supplies,New York City,United States,SB-20170,Sarah Bern,0,2018-06-12 0:00,CA-2018-108441,10035,OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,16.6764,3,East,2640,Consumer,2018-06-18 0:00,Standard Class,New York,Art,USD64.14
Technology,New York City,United States,DG-13300,Deirdre Greer,0,2018-11-28 0:00,CA-2018-123372,10035,TEC-PH-10002834,Google Nexus 5,494.9725,11,East,2661,Corporate,2018-12-02 0:00,Standard Class,New York,Phones,USD1979.89
Office Supplies,New York City,United States,DG-13300,Deirdre Greer,0,2018-11-28 0:00,CA-2018-123372,10035,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",35.982,2,East,2662,Corporate,2018-12-02 0:00,Standard Class,New York,Envelopes,USD79.95
Office Supplies,Lowell,United States,RR-19525,Rick Reed,0,2015-09-09 0:00,CA-2015-126403,1852,OFF-PA-10001144,Xerox 1913,79.8912,3,East,2671,Corporate,2015-09-12 0:00,Second Class,Massachusetts,Paper,USD166.44
Furniture,Lowell,United States,RR-19525,Rick Reed,0,2015-09-09 0:00,CA-2015-126403,1852,FUR-CH-10003761,Global Italian Leather Office Chair,212.1876,6,East,2672,Corporate,2015-09-12 0:00,Second Class,Massachusetts,Chairs,USD785.88
Office Supplies,Lowell,United States,RR-19525,Rick Reed,0,2015-09-09 0:00,CA-2015-126403,1852,OFF-PA-10004665,Advantus Motivational Note Cards,12.838,2,East,2673,Corporate,2015-09-12 0:00,Second Class,Massachusetts,Paper,USD26.19
Office Supplies,Lowell,United States,RR-19525,Rick Reed,0,2015-09-09 0:00,CA-2015-126403,1852,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,238.653,5,East,2674,Corporate,2015-09-12 0:00,Second Class,Massachusetts,Storage,USD1325.84
Office Supplies,Baltimore,United States,RP-19390,Resi P”lking,0,2015-05-24 0:00,CA-2015-143413,21215,OFF-PA-10002319,Xerox 1944,56.9772,3,East,2704,Consumer,2015-05-30 0:00,Standard Class,Maryland,Paper,USD116.28
Technology,New York City,United States,JD-16015,Joy Daniels,0,2018-07-11 0:00,CA-2018-156818,10009,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,17.238,6,East,2705,Consumer,2018-07-13 0:00,Second Class,New York,Accessories,USD132.59
Office Supplies,Troy,United States,GM-14440,Gary McGarr,0,2018-07-29 0:00,CA-2018-146031,12180,OFF-AR-10002656,Sanford Liquid Accent Highlighters,22.2444,9,East,2713,Consumer,2018-08-01 0:00,Second Class,New York,Art,USD60.11
Technology,New York City,United States,CP-12085,Cathy Prescott,0,2015-12-04 0:00,CA-2015-127187,10024,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,62.3904,2,East,2716,Corporate,2015-12-08 0:00,Standard Class,New York,Phones,USD129.97
Technology,New York City,United States,DK-13375,Dennis Kane,0,2015-09-07 0:00,CA-2015-100006,10024,TEC-PH-10002075,AT&T EL51110 DECT,109.6113,3,East,2718,Consumer,2015-09-13 0:00,Standard Class,New York,Phones,USD377.97
Technology,Plainfield,United States,EH-13945,Eric Hoffmann,0,2015-07-02 0:00,CA-2015-107594,7060,TEC-PH-10002923,"Logitech B530 USBÿHeadsetÿ-ÿheadsetÿ- Full size, Binaural",19.9746,2,East,2733,Consumer,2015-07-06 0:00,Standard Class,New Jersey,Phones,USD73.98
Office Supplies,Plainfield,United States,EH-13945,Eric Hoffmann,0,2015-07-02 0:00,CA-2015-107594,7060,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,2.1762,1,East,2734,Consumer,2015-07-06 0:00,Standard Class,New Jersey,Art,USD5.58
Technology,Newark,United States,KL-16645,Ken Lonsdale,0,2016-11-13 0:00,CA-2016-115798,19711,TEC-PH-10003691,BlackBerry Q10,94.4925,3,East,2736,Consumer,2016-11-19 0:00,Standard Class,Delaware,Phones,USD377.97
Office Supplies,Newark,United States,KL-16645,Ken Lonsdale,0,2016-11-13 0:00,CA-2016-115798,19711,OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4"" x 11""",19.8716,7,East,2737,Consumer,2016-11-19 0:00,Standard Class,Delaware,Paper,USD42.28
Furniture,Newark,United States,KL-16645,Ken Lonsdale,0,2016-11-13 0:00,CA-2016-115798,19711,FUR-BO-10004467,Bestar Classic Bookcase,56.9943,3,East,2738,Consumer,2016-11-19 0:00,Standard Class,Delaware,Bookcases,USD299.97
Technology,Newark,United States,KL-16645,Ken Lonsdale,0,2016-11-13 0:00,CA-2016-115798,19711,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,43.1904,2,East,2739,Consumer,2016-11-19 0:00,Standard Class,Delaware,Phones,USD89.98
Technology,New York City,United States,ES-14020,Erica Smith,0,2017-06-11 0:00,CA-2017-127775,10035,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,71.991,3,East,2758,Consumer,2017-06-13 0:00,Second Class,New York,Accessories,USD239.97
Office Supplies,New York City,United States,TC-21295,Toby Carlisle,0,2018-05-06 0:00,CA-2018-167668,10035,OFF-LA-10004544,Avery 505,29.6,4,East,2781,Consumer,2018-05-08 0:00,First Class,New York,Labels,USD59.20
Office Supplies,Franklin,United States,DR-12940,Daniel Raglin,0,2016-09-01 0:00,CA-2016-104626,2038,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,51.57,5,East,2816,Home Office,2016-09-08 0:00,Standard Class,Massachusetts,Binders,USD114.59
Furniture,Franklin,United States,DR-12940,Daniel Raglin,0,2016-09-01 0:00,CA-2016-104626,2038,FUR-CH-10003817,"Global Value Steno Chair, Gray",15.185,1,East,2817,Home Office,2016-09-08 0:00,Standard Class,Massachusetts,Chairs,USD60.74
Furniture,Franklin,United States,DR-12940,Daniel Raglin,0,2016-09-01 0:00,CA-2016-104626,2038,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,27.3592,2,East,2818,Home Office,2016-09-08 0:00,Standard Class,Massachusetts,Furnishings,USD124.36
Office Supplies,Franklin,United States,DR-12940,Daniel Raglin,0,2016-09-01 0:00,CA-2016-104626,2038,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,315.7404,6,East,2819,Home Office,2016-09-08 0:00,Standard Class,Massachusetts,Storage,USD1088.76
Office Supplies,New York City,United States,JB-15400,Jennifer Braxton,0,2016-09-03 0:00,US-2016-104185,10009,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,31.2858,1,East,2840,Corporate,2016-09-08 0:00,Second Class,New York,Storage,USD120.33
Office Supplies,Everett,United States,XP-21865,Xylona Preis,0,2018-11-17 0:00,CA-2018-138163,2149,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,14.2632,3,East,2846,Consumer,2018-11-20 0:00,First Class,Massachusetts,Art,USD50.93
Furniture,Oceanside,United States,SV-20935,Susan Vittorini,0,2017-03-19 0:00,CA-2017-136371,11572,FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",6.8908,1,East,2853,Consumer,2017-03-21 0:00,Second Class,New York,Furnishings,USD14.98
Furniture,Oceanside,United States,SV-20935,Susan Vittorini,0,2017-03-19 0:00,CA-2017-136371,11572,FUR-FU-10000221,"Master Caster Door Stop, Brown",6.9088,4,East,2854,Consumer,2017-03-21 0:00,Second Class,New York,Furnishings,USD20.32
Office Supplies,Franklin,United States,EM-13810,Eleni McCrary,0,2018-08-20 0:00,CA-2018-137344,2038,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",10.4754,3,East,2855,Corporate,2018-08-20 0:00,Same Day,Massachusetts,Storage,USD40.28
Office Supplies,New York City,United States,MC-17845,Michael Chen,0,2018-12-29 0:00,US-2018-102638,10035,OFF-FA-10002988,Ideal Clamps,2.9547,3,East,2875,Consumer,2018-12-31 0:00,First Class,New York,Fasteners,USD6.03
Office Supplies,Westfield,United States,Dp-13240,Dean percer,0,2017-01-15 0:00,CA-2017-152072,7090,OFF-EN-10003040,Quality Park Security Envelopes,24.5998,2,East,2878,Home Office,2017-01-19 0:00,Standard Class,New Jersey,Envelopes,USD52.34
Office Supplies,Westfield,United States,Dp-13240,Dean percer,0,2017-01-15 0:00,CA-2017-152072,7090,OFF-AR-10001573,American Pencil,1.3514,2,East,2879,Home Office,2017-01-19 0:00,Standard Class,New Jersey,Art,USD4.66
Technology,Westfield,United States,Dp-13240,Dean percer,0,2017-01-15 0:00,CA-2017-152072,7090,TEC-AC-10000844,LogitechÿGaming G510s - Keyboard,91.7892,3,East,2880,Home Office,2017-01-19 0:00,Standard Class,New Jersey,Accessories,USD254.97
Office Supplies,Orange,United States,SD-20485,Shirley Daniels,0,2017-09-19 0:00,CA-2017-102932,7050,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,12.72,6,East,2881,Home Office,2017-09-23 0:00,Second Class,New Jersey,Binders,USD25.44
Office Supplies,Orange,United States,SD-20485,Shirley Daniels,0,2017-09-19 0:00,CA-2017-102932,7050,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,8.0997,3,East,2882,Home Office,2017-09-23 0:00,Second Class,New Jersey,Supplies,USD27.93
Office Supplies,Rochester,United States,JC-16105,Julie Creighton,0,2018-10-23 0:00,CA-2018-139913,14609,OFF-PA-10003739,Xerox 1969,5.6644,2,East,2893,Corporate,2018-10-29 0:00,Standard Class,New York,Paper,USD11.56
Office Supplies,Rochester,United States,JC-16105,Julie Creighton,0,2018-10-23 0:00,CA-2018-139913,14609,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),11.88,5,East,2894,Corporate,2018-10-29 0:00,Standard Class,New York,Paper,USD26.39
Furniture,Rochester,United States,JC-16105,Julie Creighton,0,2018-10-23 0:00,CA-2018-139913,14609,FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",29.0136,11,East,2895,Corporate,2018-10-29 0:00,Standard Class,New York,Furnishings,USD69.07
Technology,Rochester,United States,JC-16105,Julie Creighton,0,2018-10-23 0:00,CA-2018-139913,14609,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,10.0464,3,East,2896,Corporate,2018-10-29 0:00,Standard Class,New York,Phones,USD35.88
Office Supplies,Long Beach,United States,KM-16720,Kunst Miller,0,2015-03-30 0:00,CA-2015-169033,11561,OFF-AR-10001915,Peel-Off China Markers,20.853,5,East,2897,Consumer,2015-04-03 0:00,Standard Class,New York,Art,USD49.64
Office Supplies,New York City,United States,PG-18895,Paul Gonzalez,0,2016-09-12 0:00,CA-2016-166464,10035,OFF-LA-10001317,Avery 520,6.048,4,East,2901,Consumer,2016-09-17 0:00,Standard Class,New York,Labels,USD12.6
Office Supplies,Hempstead,United States,CK-12205,Chloris Kastensmidt,0,2015-06-16 0:00,CA-2015-113929,11550,OFF-EN-10003286,Staple envelope,19.458,5,East,2912,Consumer,2015-06-21 0:00,Standard Class,New York,Envelopes,USD41.39
,,,,,,,,,,,,,,,,,,,,
Office Supplies,Watertown,United States,JM-16195,Justin MacKendrick,0,2015-09-02 0:00,CA-2015-157721,13601,OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",8.955,1,East,2925,Consumer,2015-09-05 0:00,First Class,New York,Appliances,USD19.89
